SolicitudID; Nro solicitud;EnsayoID;ensayo solicitado ;Fecha de creación;Forma de pago;ClienteId;RazonSocial;CUIT_CUIL;EspecieNombre;Condicion_semilla;Fecha inicio ensayo;FechaFinalizacion;Variedad;Baja;PG (normales)%;Año;Moneda;precio_lista;Porcentaje de Bonificación
9361;430590;15;Pureza Física Nidera Trigo;2026-02-10 10:42:55.623;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:42:55.623;2026-02-22 00:00:00.000;610 BAGUETTE;;;2026;ARS;57000.0;0.0
9362;430590;14;Poder Germinativo Nidera Trigo;2026-02-10 10:42:55.623;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:42:55.623;2026-02-22 00:00:00.000;610 BAGUETTE;;99.0;2026;ARS;64500.0;0.0
9363;430590;14;Poder Germinativo Nidera Trigo;2026-02-10 10:42:55.623;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:42:55.623;2026-02-22 00:00:00.000;610 BAGUETTE;;99.0;2026;ARS;64500.0;0.0
9364;430590;15;Pureza Física Nidera Trigo;2026-02-10 10:42:55.623;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:42:55.623;2026-02-22 00:00:00.000;610 BAGUETTE;;;2026;ARS;57000.0;0.0
9365;430591;14;Poder Germinativo Nidera Trigo;2026-02-10 10:43:35.347;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:43:35.347;2026-02-22 00:00:00.000;610 BAGUETTE;;99.0;2026;ARS;64500.0;0.0
9366;430591;15;Pureza Física Nidera Trigo;2026-02-10 10:43:35.347;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:43:35.347;2026-02-22 00:00:00.000;610 BAGUETTE;;;2026;ARS;57000.0;0.0
9367;430592;14;Poder Germinativo Nidera Trigo;2026-02-10 10:45:34.043;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:45:34.043;2026-02-22 00:00:00.000;BAGUETTE 620;;99.0;2026;ARS;64500.0;0.0
9368;430592;15;Pureza Física Nidera Trigo;2026-02-10 10:45:34.043;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:45:34.043;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9369;430593;14;Poder Germinativo Nidera Trigo;2026-02-10 10:46:27.833;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:46:27.833;2026-02-22 00:00:00.000;BAGUETTE 620;;99.0;2026;ARS;64500.0;0.0
9370;430593;15;Pureza Física Nidera Trigo;2026-02-10 10:46:27.833;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:46:27.833;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9371;430594;14;Poder Germinativo Nidera Trigo;2026-02-10 10:47:28.277;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:47:28.277;2026-02-22 00:00:00.000;BAGUETTE 620;;99.0;2026;ARS;64500.0;0.0
9372;430594;15;Pureza Física Nidera Trigo;2026-02-10 10:47:28.277;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:47:28.277;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9373;430595;14;Poder Germinativo Nidera Trigo;2026-02-10 10:49:03.007;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:49:03.007;2026-02-22 00:00:00.000;BAGUETTE 620;;99.0;2026;ARS;64500.0;0.0
9374;430595;15;Pureza Física Nidera Trigo;2026-02-10 10:49:03.007;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 10:49:03.007;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9375;430596;14;Poder Germinativo Nidera Trigo;2026-02-10 11:02:01.250;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:02:01.250;2026-02-22 00:00:00.000;BAGUETTE 620;;96.0;2026;ARS;64500.0;0.0
9376;430596;15;Pureza Física Nidera Trigo;2026-02-10 11:02:01.250;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:02:01.250;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9377;430597;14;Poder Germinativo Nidera Trigo;2026-02-10 11:06:57.663;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:06:57.663;2026-02-22 00:00:00.000;BAGUETTE 620;;98.0;2026;ARS;64500.0;0.0
9378;430597;15;Pureza Física Nidera Trigo;2026-02-10 11:06:57.663;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:06:57.663;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9379;430598;14;Poder Germinativo Nidera Trigo;2026-02-10 11:10:12.653;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:10:12.653;2026-02-22 00:00:00.000;610 BAGUETTE;;98.0;2026;ARS;64500.0;0.0
9380;430598;15;Pureza Física Nidera Trigo;2026-02-10 11:10:12.653;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:10:12.653;2026-02-22 00:00:00.000;610 BAGUETTE;;;2026;ARS;57000.0;0.0
9381;430599;14;Poder Germinativo Nidera Trigo;2026-02-10 11:11:04.880;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:11:04.880;2026-02-22 00:00:00.000;610 BAGUETTE;;98.0;2026;ARS;64500.0;0.0
9382;430599;15;Pureza Física Nidera Trigo;2026-02-10 11:11:04.880;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:11:04.880;2026-02-22 00:00:00.000;610 BAGUETTE;;;2026;ARS;57000.0;0.0
9383;430600;14;Poder Germinativo Nidera Trigo;2026-02-10 11:13:16.210;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:13:16.210;2026-02-22 00:00:00.000;BAGUETTE 620;;98.0;2026;ARS;64500.0;0.0
9384;430600;15;Pureza Física Nidera Trigo;2026-02-10 11:13:16.210;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:13:16.210;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9385;430601;14;Poder Germinativo Nidera Trigo;2026-02-10 11:26:05.447;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:26:05.447;2026-02-22 00:00:00.000;BAGUETTE 620;;100.0;2026;ARS;64500.0;0.0
9386;430601;15;Pureza Física Nidera Trigo;2026-02-10 11:26:05.447;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:26:05.447;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9387;430602;14;Poder Germinativo Nidera Trigo;2026-02-10 11:28:43.980;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:28:43.980;2026-02-22 00:00:00.000;BAGUETTE 620;;100.0;2026;ARS;64500.0;0.0
9388;430602;15;Pureza Física Nidera Trigo;2026-02-10 11:28:43.980;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:28:43.980;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9389;430603;14;Poder Germinativo Nidera Trigo;2026-02-10 11:31:21.463;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:31:21.463;2026-02-22 00:00:00.000;BAGUETTE 620;;100.0;2026;ARS;64500.0;0.0
9390;430603;15;Pureza Física Nidera Trigo;2026-02-10 11:31:21.463;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:31:21.463;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9391;430604;14;Poder Germinativo Nidera Trigo;2026-02-10 11:44:10.670;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:44:10.670;2026-02-22 00:00:00.000;BAGUETTE 620;;99.0;2026;ARS;64500.0;0.0
9392;430604;15;Pureza Física Nidera Trigo;2026-02-10 11:44:10.670;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:44:10.670;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9393;430605;14;Poder Germinativo Nidera Trigo;2026-02-10 11:45:05.023;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:45:05.023;2026-02-22 00:00:00.000;BAGUETTE 620;;100.0;2026;ARS;64500.0;0.0
9394;430605;15;Pureza Física Nidera Trigo;2026-02-10 11:45:05.023;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:45:05.023;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9395;430606;14;Poder Germinativo Nidera Trigo;2026-02-10 11:48:38.750;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:48:38.750;2026-02-22 00:00:00.000;BAGUETTE 620;;100.0;2026;ARS;64500.0;0.0
9396;430606;15;Pureza Física Nidera Trigo;2026-02-10 11:48:38.750;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:48:38.750;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9397;430607;14;Poder Germinativo Nidera Trigo;2026-02-10 11:49:22.103;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:49:22.103;2026-02-22 00:00:00.000;BAGUETTE 620;;100.0;2026;ARS;64500.0;0.0
9398;430607;15;Pureza Física Nidera Trigo;2026-02-10 11:49:22.103;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:49:22.103;2026-02-22 00:00:00.000;BAGUETTE 620;;;2026;ARS;57000.0;0.0
9399;430608;14;Poder Germinativo Nidera Trigo;2026-02-10 11:50:18.307;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:50:18.307;2026-02-22 00:00:00.000;610 BAGUETTE;;100.0;2026;ARS;64500.0;0.0
9400;430608;15;Pureza Física Nidera Trigo;2026-02-10 11:50:18.307;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:50:18.307;2026-02-22 00:00:00.000;610 BAGUETTE;;;2026;ARS;57000.0;0.0
9401;430609;14;Poder Germinativo Nidera Trigo;2026-02-10 11:51:02.280;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:51:02.280;2026-02-22 00:00:00.000;BAGUETTE 525;;100.0;2026;ARS;64500.0;0.0
9402;430609;15;Pureza Física Nidera Trigo;2026-02-10 11:51:02.280;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:51:02.280;2026-02-22 00:00:00.000;BAGUETTE 525;;;2026;ARS;57000.0;0.0
9403;430610;14;Poder Germinativo Nidera Trigo;2026-02-10 11:52:04.410;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:52:04.410;2026-02-22 00:00:00.000;BAGUETTE 525;;99.0;2026;ARS;64500.0;0.0
9404;430610;15;Pureza Física Nidera Trigo;2026-02-10 11:52:04.410;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:52:04.410;2026-02-22 00:00:00.000;BAGUETTE 525;;;2026;ARS;57000.0;0.0
9405;430611;14;Poder Germinativo Nidera Trigo;2026-02-10 11:52:50.593;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:52:50.593;2026-02-22 00:00:00.000;BAGUETTE 525;;99.0;2026;ARS;64500.0;0.0
9406;430611;15;Pureza Física Nidera Trigo;2026-02-10 11:52:50.593;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:52:50.593;2026-02-22 00:00:00.000;BAGUETTE 525;;;2026;ARS;57000.0;0.0
9407;430612;14;Poder Germinativo Nidera Trigo;2026-02-10 11:53:33.493;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:53:33.493;2026-02-22 00:00:00.000;BAGUETTE 525;;100.0;2026;ARS;64500.0;0.0
9408;430612;15;Pureza Física Nidera Trigo;2026-02-10 11:53:33.493;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:53:33.493;2026-02-22 00:00:00.000;BAGUETTE 525;;;2026;ARS;57000.0;0.0
9409;430613;14;Poder Germinativo Nidera Trigo;2026-02-10 11:54:19.277;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:54:19.277;2026-02-22 00:00:00.000;BAGUETTE 525;;100.0;2026;ARS;64500.0;0.0
9410;430613;15;Pureza Física Nidera Trigo;2026-02-10 11:54:19.277;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 11:54:19.277;2026-02-22 00:00:00.000;BAGUETTE 525;;;2026;ARS;57000.0;0.0
9411;430614;14;Poder Germinativo Nidera Trigo;2026-02-10 12:42:58.627;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 12:42:58.627;2026-02-22 00:00:00.000;610 BAGUETTE;;99.0;2026;ARS;64500.0;0.0
9412;430614;15;Pureza Física Nidera Trigo;2026-02-10 12:42:58.627;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2026-02-10 12:42:58.627;2026-02-22 00:00:00.000;610 BAGUETTE;;;2026;ARS;57000.0;0.0
9413;430696;1;Poder Germinativo sin curar;2026-02-12 14:32:54.163;Transferencia bancaria;62;Agroservicios Pampa S.A.;33-39587039-7;Alfalfa;natural;2026-02-12 14:32:54.163;2026-02-28 00:00:00.000;SEQUEL;;97.0;2026;ARS;64500.0;20.0
9414;430696;5;Pureza Física;2026-02-12 14:32:54.163;Transferencia bancaria;62;Agroservicios Pampa S.A.;33-39587039-7;Alfalfa;natural;2026-02-12 14:32:54.163;2026-02-28 00:00:00.000;SEQUEL;;;2026;ARS;57000.0;20.0
9415;430697;1;Poder Germinativo sin curar;2026-02-12 14:34:40.017;Cuenta corriente;62;Agroservicios Pampa S.A.;33-39587039-7;Agropiro;natural;2026-02-12 14:34:40.017;2026-03-11 00:00:00.000;RANQUEL INTA;;88.0;2026;ARS;64500.0;20.0
9416;430699;1;Poder Germinativo sin curar;2026-02-13 09:47:45.043;Transferencia bancaria;104;Patricia López;27-47338124-0;Festuca;natural;2026-02-13 09:47:45.043;2026-03-05 00:00:00.000;;;82.0;2026;ARS;64500.0;20.0
9417;430700;5;Pureza Física;2026-02-13 09:49:27.177;Cuenta corriente;104;Patricia López;27-47338124-0;Festuca;natural;2026-02-13 09:49:27.177;2026-03-05 00:00:00.000;;;;2026;ARS;57000.0;20.0
9418;430704;1;Poder Germinativo sin curar;2026-02-13 13:30:17.730;Cuenta corriente;4281;Marta Ponce;27-52133044-1;Gatton Panic;recubierta;2026-02-13 13:30:17.730;2026-03-19 00:00:00.000;;;3.0;2026;ARS;64500.0;20.0
9419;430704;7;Viabilidad Ensayo por Tetrazolio;2026-02-13 13:30:17.730;Cuenta corriente;4281;Marta Ponce;27-52133044-1;Gatton Panic;recubierta;2026-02-13 13:30:17.730;2026-03-19 00:00:00.000;;;;2026;ARS;117000.0;20.0
9420;430704;16;Repeticiones en Peso;2026-02-13 13:30:17.730;Cuenta corriente;4281;Marta Ponce;27-52133044-1;Gatton Panic;recubierta;2026-02-13 13:30:17.730;2026-03-19 00:00:00.000;;;;2026;ARS;30000.0;20.0
9421;430858;1;Poder Germinativo sin curar;2026-02-20 11:11:33.733;Cuenta corriente;1328;El Trigo Dorado S.R.L.;33-51273847-3;Crotalaria;natural;2026-02-20 11:11:33.733;2026-03-03 00:00:00.000;JUNCEA (ARENA);;72.0;2026;ARS;64500.0;10.0
9422;430859;1;Poder Germinativo sin curar;2026-02-20 11:12:39.210;Cuenta corriente;1328;El Trigo Dorado S.R.L.;33-51273847-3;Crotalaria;natural;2026-02-20 11:12:39.210;2026-03-03 00:00:00.000;JUNCEA (PAPEL);;61.0;2026;ARS;64500.0;10.0
9423;430860;1;Poder Germinativo sin curar;2026-02-20 09:50:00.843;Cuenta corriente;62;Agroservicios Pampa S.A.;33-39587039-7;Alfalfa;natural;2026-02-20 09:50:00.843;2026-03-08 00:00:00.000;GALIA;;45.0;2026;ARS;64500.0;20.0
9424;430860;7;Viabilidad Ensayo por Tetrazolio;2026-02-20 09:50:00.843;Cuenta corriente;62;Agroservicios Pampa S.A.;33-39587039-7;Alfalfa;natural;2026-02-20 09:50:00.843;2026-03-08 00:00:00.000;GALIA;;;2026;ARS;117000.0;20.0
9425;430861;1;Poder Germinativo sin curar;2026-02-20 09:50:31.697;Cuenta corriente;62;Agroservicios Pampa S.A.;33-39587039-7;Alfalfa;natural;2026-02-20 09:50:31.697;2026-03-08 00:00:00.000;GALIA;;48.0;2026;ARS;64500.0;20.0
9426;430861;7;Viabilidad Ensayo por Tetrazolio;2026-02-20 09:50:31.697;Cuenta corriente;62;Agroservicios Pampa S.A.;33-39587039-7;Alfalfa;natural;2026-02-20 09:50:31.697;2026-03-08 00:00:00.000;GALIA;;;2026;ARS;117000.0;20.0
9427;430862;1;Poder Germinativo sin curar;2026-02-20 09:51:59.477;Transferencia bancaria;62;Agroservicios Pampa S.A.;33-39587039-7;Alfalfa;natural;2026-02-20 09:51:59.477;2026-03-08 00:00:00.000;AURORA;;95.0;2026;ARS;64500.0;20.0
9428;430863;1;Poder Germinativo sin curar;2026-02-20 09:56:38.700;Cuenta corriente;62;Agroservicios Pampa S.A.;33-39587039-7;Melilotus albus ;natural;2026-02-20 09:56:38.700;2026-03-05 00:00:00.000;ALBA;;85.0;2026;ARS;64500.0;20.0
9429;430863;5;Pureza Física;2026-02-20 09:56:38.700;Cuenta corriente;62;Agroservicios Pampa S.A.;33-39587039-7;Melilotus albus ;natural;2026-02-20 09:56:38.700;2026-03-05 00:00:00.000;ALBA;;;2026;ARS;57000.0;20.0
9430;430864;1;Poder Germinativo sin curar;2026-02-20 09:57:32.277;Transferencia bancaria;62;Agroservicios Pampa S.A.;33-39587039-7;Melilotus albus ;recubierta;2026-02-20 09:57:32.277;2026-03-05 00:00:00.000;ALBA;;86.0;2026;ARS;64500.0;20.0
9431;430864;5;Pureza Física;2026-02-20 09:57:32.277;Transferencia bancaria;62;Agroservicios Pampa S.A.;33-39587039-7;Melilotus albus ;recubierta;2026-02-20 09:57:32.277;2026-03-05 00:00:00.000;ALBA;;;2026;ARS;57000.0;20.0
9432;430875;1;Poder Germinativo sin curar;2026-02-20 13:00:13.227;Transferencia bancaria;4721;Facundo Andrade;20-26288475-7;Avena Blanca / Amarilla/ Byzantina;natural;2026-02-20 13:00:13.227;2026-03-06 00:00:00.000;;;99.0;2026;ARS;64500.0;10.0
9433;430875;23;Primer Conteo;2026-02-20 13:00:13.227;Transferencia bancaria;4721;Facundo Andrade;20-26288475-7;Avena Blanca / Amarilla/ Byzantina;natural;2026-02-20 13:00:13.227;2026-03-06 00:00:00.000;;;;2026;ARS;19500;10.0
9434;430877;1;Poder Germinativo sin curar;2026-02-23 09:24:27.397;Cuenta corriente;2296;Rebeca Cáceres;23-39219319-0;Centeno;natural;2026-02-23 09:24:27.397;2026-03-08 00:00:00.000;;;92.0;2026;ARS;64500.0;10.0
9435;430877;23;Primer Conteo;2026-02-23 09:24:27.397;Cuenta corriente;2296;Rebeca Cáceres;23-39219319-0;Centeno;natural;2026-02-23 09:24:27.397;2026-03-08 00:00:00.000;;;;2026;ARS;19500;10.0
9436;430878;7;Viabilidad Ensayo por Tetrazolio;2026-02-23 09:42:01.350;Transferencia bancaria;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:42:01.350;2026-02-26 00:00:00.000;;;;2026;ARS;117000.0;10.0
9437;430879;7;Viabilidad Ensayo por Tetrazolio;2026-02-23 09:42:38.623;Transferencia bancaria;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:42:38.623;2026-02-26 00:00:00.000;;;;2026;ARS;117000.0;15.0
9438;430880;7;Viabilidad Ensayo por Tetrazolio;2026-02-23 09:43:08.670;Transferencia bancaria;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:43:08.670;2026-02-26 00:00:00.000;;;;2026;ARS;117000.0;15.0
9439;430881;7;Viabilidad Ensayo por Tetrazolio;2026-02-23 09:43:42.827;Transferencia bancaria;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:43:42.827;2026-02-26 00:00:00.000;;;;2026;ARS;117000.0;15.0
9440;430882;7;Viabilidad Ensayo por Tetrazolio;2026-02-23 09:44:06.493;Transferencia bancaria;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:44:06.493;2026-02-26 00:00:00.000;;;;2026;ARS;117000.0;15.0
9441;430883;7;Viabilidad Ensayo por Tetrazolio;2026-02-23 09:44:32.897;Transferencia bancaria;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:44:32.897;2026-02-26 00:00:00.000;;;;2026;ARS;117000.0;15.0
9442;430884;7;Viabilidad Ensayo por Tetrazolio;2026-02-23 09:45:11.183;Transferencia bancaria;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:45:11.183;2026-02-26 00:00:00.000;;;;2026;ARS;117000.0;20.0
9443;430885;7;Viabilidad Ensayo por Tetrazolio;2026-02-23 09:45:50.933;Transferencia bancaria;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:45:50.933;2026-02-26 00:00:00.000;;;;2026;ARS;117000.0;20.0
9444;430886;5;Pureza Física;2026-02-23 09:48:54.577;Cuenta corriente;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:48:54.577;2026-03-29 00:00:00.000;;;;2026;ARS;57000.0;20.0
9445;430887;5;Pureza Física;2026-02-23 09:49:24.277;Cuenta corriente;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:49:24.277;2026-03-29 00:00:00.000;;;;2026;ARS;57000.0;20.0
9446;430888;5;Pureza Física;2026-02-23 09:49:56.723;Cuenta corriente;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:49:56.723;2026-03-29 00:00:00.000;;;;2026;ARS;57000.0;20.0
9447;430889;5;Pureza Física;2026-02-23 09:50:34.930;Cuenta corriente;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:50:34.930;2026-03-29 00:00:00.000;;;;2026;ARS;57000.0;20.0
9448;430890;5;Pureza Física;2026-02-23 09:51:16.547;Cuenta corriente;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:51:16.547;2026-03-29 00:00:00.000;;;;2026;ARS;57000.0;20.0
9449;430891;5;Pureza Física;2026-02-23 09:52:00.117;Cuenta corriente;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:52:00.117;2026-03-29 00:00:00.000;;;;2026;ARS;57000.0;20.0
9450;430892;5;Pureza Física;2026-02-23 09:52:27.440;Cuenta corriente;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:52:27.440;2026-03-29 00:00:00.000;;;;2026;ARS;57000.0;20.0
9451;430893;5;Pureza Física;2026-02-23 09:54:59.537;Cuenta corriente;5082;Claudia Ramírez;27-99682738-6;Gatton Panic;recubierta;2026-02-23 09:54:59.537;2026-03-29 00:00:00.000;;;;2026;ARS;57000.0;20.0
9452;430975;1;Poder Germinativo sin curar;2026-02-24 08:58:01.740;Cuenta corriente;6049;Susana Molina;20-50569669-0;Centeno;natural;2026-02-24 08:58:01.740;2026-03-09 00:00:00.000;;;95.0;2026;ARS;64500.0;0.0
9453;430976;1;Poder Germinativo sin curar;2026-02-24 08:59:19.977;;6049;Susana Molina;20-50569669-0;Centeno;natural;2026-02-24 08:59:19.977;2026-03-09 00:00:00.000;;;99.0;2026;ARS;64500.0;0.0
9454;430977;3;Poder germinativo sin curar;2026-02-25 13:25:02.540;Cuenta corriente;1724;Elena Pedraza;20-19528530-0;Panicum Coloratum;recubierta;2026-02-25 13:25:02.540;2026-03-26 00:00:00.000;;;;2026;ARS;64500.0;0.0
9455;430977;16;Repeticiones en Peso;2026-02-25 13:25:02.540;Cuenta corriente;1724;Elena Pedraza;20-19528530-0;Panicum Coloratum;recubierta;2026-02-25 13:25:02.540;2026-03-26 00:00:00.000;;;;2026;ARS;30000.0;0.0
9456;431085;1;Poder Germinativo sin curar;2026-02-26 11:27:33.877;Cuenta corriente;6056;Semillas Del Noroeste S.A.;33-16109013-0;Avena Blanca / Amarilla/ Byzantina;natural;2026-02-26 11:27:33.877;2026-03-12 00:00:00.000;;;0.0;2026;ARS;64500.0;10.0
9457;431085;23;Primer Conteo;2026-02-26 11:27:33.877;Cuenta corriente;6056;Semillas Del Noroeste S.A.;33-16109013-0;Avena Blanca / Amarilla/ Byzantina;natural;2026-02-26 11:27:33.877;2026-03-12 00:00:00.000;;;;2026;ARS;19500;10.0
9458;431102;1;Poder Germinativo sin curar;2026-03-02 09:13:42.063;Cuenta corriente;4721;Facundo Andrade;20-26288475-7;Trigo;natural;2026-03-02 09:13:42.063;2026-03-14 00:00:00.000;;;49.0;2026;ARS;64500.0;10.0
